delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.1,1000,exp,322,2,20,space,0.06873050006106496,None,200,1,[2.7739664998371154],[2.773984899977222],20,2,322,3,1697.2338352000806,,1697.2186787999235,1697.2338352000806,1698.21803060011,1698.21803060011,1698.2345078000799,1698.3022284999024,space,0.06873050006106496,None,1698.3035514999647,1698.4169530666588,1698.7290886000264,1698.7138096999843,1698.7150373000186,1698.7290886000264,1698.7290886000264,1698.7290886000264,1701.5036722999066,200,1,[2.7739664998371154],[2.773984899977222],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,unexp,323,3,20,space,0.22880579996854067,None,220,1,[2.7837217999622226],[2.783737000077963],20,3,323,14,1701.517547100084,,1701.5041563000996,1701.517547100084,1702.5181112000719,1702.5181112000719,1702.5181112000719,1702.7523187999614,space,0.22880579996854067,None,1702.753766000038,1703.4667786667744,1703.7843251000158,1703.7662941999733,1703.7673051001038,1703.7843251000158,1703.7843251000158,1703.7843251000158,1706.568637700053,220,1,[2.7837217999622226],[2.783737000077963],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,1000,exp,324,4,20,space,0.43320200010202825,None,100,1,[2.134848500136286],[2.1348677999339998],20,4,324,9,1706.584163099993,,1706.5692406999879,1706.584163099993,1707.5838609999046,1707.5838609999046,1707.5838609999046,1708.0191023000516,space,0.43320200010202825,None,1708.0207847999409,1708.1337047666932,1708.4512320000213,1708.4326168999542,1708.4340802999213,1708.4512320000213,1708.4512320000213,1708.4512320000213,1710.5867300999817,100,1,[2.134848500136286],[2.1348677999339998],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,exp,325,5,20,space,0.1769363998901099,None,200,1,[1.6895401999354362],[1.689560999860987],20,5,325,11,1710.600887000095,,1710.5872190000955,1710.600887000095,1711.6008814000525,1711.6008814000525,1711.6008814000525,1711.7857369000558,space,0.1769363998901099,None,1711.7870225999504,1712.5020348667788,1712.8309549998958,1712.8086842000484,1712.8094836000819,1712.8309549998958,1712.8309549998958,1712.8309549998958,1714.5211769000161,200,1,[1.6895401999354362],[1.689560999860987],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,400,exp,326,6,20,space,0.05228630010969937,None,100,1,[2.5918542998842895],[2.5918705000076443],20,6,326,13,1714.5339728998952,,1714.5217869000044,1714.5339728998952,1715.534370899899,1715.534370899899,1715.534370899899,1715.6020720000379,space,0.05228630010969937,None,1715.6033062001225,1716.0011760667587,1716.3107453000266,1716.2940700000618,1716.294901000103,1716.3107453000266,1716.3107453000266,1716.3107453000266,1718.9032550998963,100,1,[2.5918542998842895],[2.5918705000076443],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,400,unexp,327,7,20,space,0.0646634001750499,None,200,1,[3.235172899905592],[3.235191499814391],20,7,327,0,1718.916678499896,,1718.9038553999271,1718.916678499896,1719.9183096000925,1719.9183096000925,1719.9183096000925,1719.987345200032,space,0.0646634001750499,None,1719.9884877000004,1720.101454366759,1720.417699499987,1720.402609599987,1720.4034267999232,1720.417699499987,1720.417699499987,1720.417699499987,1723.6534426000435,200,1,[3.235172899905592],[3.235191499814391],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,1000,exp,328,8,20,space,1.5080246001016349,None,100,1,[4.13584310002625],[4.135859099915251],20,8,328,6,1723.6669288000558,,1723.6539054999594,1723.6669288000558,1724.6670995999593,1724.6670995999593,1724.6670995999593,1726.1851655999199,space,1.5080246001016349,None,1726.1866588999983,1726.2844685665953,1726.597477500094,1726.5816077000927,1726.5829823999666,1726.597477500094,1726.597477500094,1726.597477500094,1730.7338956999592,100,1,[4.13584310002625],[4.135859099915251],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,329,9,20,space,0.3131049999501556,None,100,1,[5.49601720017381],[5.49603410018608],20,9,329,7,1730.7502178000286,,1730.734368500067,1730.7502178000286,1731.7333720999304,1731.7333720999304,1731.7501459999476,1732.0507354000583,space,0.3131049999501556,None,1732.051701999968,1732.4515802667631,1732.7726932000369,1732.754782800097,1732.7555819000117,1732.7726932000369,1732.7726932000369,1732.7726932000369,1738.2693378000986,100,1,[5.49601720017381],[5.49603410018608],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,exp,330,10,20,space,0.0740684000775218,None,100,1,[23.935486299917102],[23.935499700019136],20,10,330,8,1738.2832057999913,,1738.2698953999206,1738.2832057999913,1739.284167099977,1739.284167099977,1739.284167099977,1739.367321799975,space,0.0740684000775218,None,1739.3684147999156,1740.0673996667067,1740.379946500063,1740.3647491000593,1740.3656792999245,1740.379946500063,1740.379946500063,1740.379946500063,1764.3158968000207,100,1,[23.935486299917102],[23.935499700019136],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,exp,331,11,20,space,0.39766129991039634,None,200,1,[8.802680399967358],[8.802688700146973],20,11,331,5,1764.3319202000275,,1764.3162765000015,1764.3319202000275,1765.3174423999153,1765.3174423999153,1765.3334304001182,1765.7158510999288,space,0.39766129991039634,None,1765.7166748999152,1766.4160694666828,1766.7297614000272,1766.714370300062,1766.7153576000128,1766.7297614000272,1766.7297614000272,1766.7297614000272,1775.532822499983,200,1,[8.802680399967358],[8.802688700146973],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,400,unexp,332,12,20,space,0.21573830000124872,None,200,1,[1.8188701998442411],[1.8188882998656482],20,12,332,1,1775.548526900122,,1775.533078999957,1775.548526900122,1776.5335264001042,1776.5335264001042,1776.549638000084,1776.767684899969,space,0.21573830000124872,None,1776.768980300054,1777.1830416666965,1777.497926699929,1777.4836254999973,1777.4843532000668,1777.497926699929,1777.497926699929,1777.497926699929,1779.3174107999075,200,1,[1.8188701998442411],[1.8188882998656482],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,400,unexp,333,13,20,space,0.0919892000965774,None,100,1,[2.6553821999114007],[2.655401699943468],20,13,333,2,1779.333342900034,,1779.3179075000808,1779.333342900034,1780.333011199953,1780.333011199953,1780.333011199953,1780.432889000047,space,0.0919892000965774,None,1780.434063399909,1781.1481399667139,1781.4631350999698,1781.4485395001248,1781.4492854999844,1781.4631350999698,1781.4631350999698,1781.4631350999698,1784.1191255000886,100,1,[2.6553821999114007],[2.655401699943468],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,334,14,20,space,1.2026892001740634,None,100,1,[3.3398412000387907],[3.339856600156054],20,14,334,10,1784.1328203000594,,1784.1198579999618,1784.1328203000594,1785.1335299999919,1785.1335299999919,1785.1335299999919,1786.350820099935,space,1.2026892001740634,None,1786.3521664999425,1786.7650373667168,1787.0778820000123,1787.063285500044,1787.064045399893,1787.0778820000123,1787.0778820000123,1787.0778820000123,1790.4182158000767,100,1,[3.3398412000387907],[3.339856600156054],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,335,15,20,space,0.5711974001023918,None,190,1,[2.98548849998042],[2.9855072998907417],20,15,335,4,1790.432387100067,,1790.418642200064,1790.432387100067,1791.4318391999695,1791.4318391999695,1791.4318391999695,1792.0177424000576,space,0.5711974001023918,None,1792.0191178999376,1792.4168636666766,1792.7297088999767,1792.713894000044,1792.7147673000582,1792.7297088999767,1792.7297088999767,1792.7297088999767,1795.7158894999884,190,1,[2.98548849998042],[2.9855072998907417],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,1000,exp,336,0,21,space,0.33402310009114444,None,100,1,[4.371176799992099],[4.371187499957159],21,0,336,9,1795.7315841000527,,1795.7163196001202,1795.7315841000527,1796.7313363000285,1796.7313363000285,1796.7313363000285,1797.0680142999627,space,0.33402310009114444,None,1797.0695571000688,1797.183017066742,1797.5124109999742,1797.4856434999965,1797.4864135999233,1797.5124109999742,1797.5124109999742,1797.5124109999742,1801.8841057000682,100,1,[4.371176799992099],[4.371187499957159],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,337,1,21,space,0.1263578999787569,None,200,1,[3.1556734000332654],[3.155690200161189],21,1,337,7,1801.8991751000285,,1801.8844703000505,1801.8991751000285,1802.8996727000922,1802.8996727000922,1802.8996727000922,1803.0340203999076,space,0.1263578999787569,None,1803.0355289999861,1803.4476092665611,1803.7608539999928,1803.7449527999852,1803.7461566000711,1803.7608539999928,1803.7608539999928,1803.7608539999928,1806.9171307000797,200,1,[3.1556734000332654],[3.155690200161189],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,400,exp,338,2,21,space,1.0424653999507427,None,       200,1,[2.683586400002241],[2.6835977998562157],21,2,338,13,1806.931938200025,,1806.9176330000628,1806.931938200025,1807.9314071000554,1807.9314071000554,1807.9314071000554,1808.9826740000863,space,1.0424653999507427,None,1808.9841867000796,1809.3829601666114,1809.6982839999255,1809.6849412000738,1809.6855496999342,1809.6982839999255,1809.6982839999255,1809.6982839999255,1812.3822941998951,       200,1,[2.683586400002241],[2.6835977998562157],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,339,3,21,space,0.14728119992651045,None,200,1,[2.4508325001224875],[2.450849900022149],21,3,339,4,1812.3964684000239,,1812.3826188999228,1812.3964684000239,1813.3820817999076,1813.3820817999076,1813.398673000047,1813.5321990000084,space,0.14728119992651045,None,1813.533086200012,1813.9327646666827,1814.247466800036,1814.2325343000703,1814.2334034000523,1814.247466800036,1814.247466800036,1814.247466800036,1816.6988131001126,200,1,[2.4508325001224875],[2.450849900022149],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,unexp,340,4,21,space,0.44407059997320175,None,290,1,[6.271766900084913],[6.271787700010464],21,4,340,14,1816.7153483000584,,1816.6992574001197,1816.7153483000584,1817.699039200088,1817.699039200088,1817.7153773000464,1818.1505237999372,space,0.44407059997320175,None,1818.151889699977,1818.8653937667298,1819.178115699906,1819.1660871000495,1819.1670848999638,1819.178115699906,1819.178115699906,1819.178115699906,1825.4504760999698,290,1,[6.271766900084913],[6.271787700010464],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,400,unexp,341,5,21,space,0.6625955000054091,None,100,1,[3.8903701999224722],[3.8903796998783946],21,5,341,0,1825.4652571999468,,1825.4509745000396,1825.4652571999468,1826.4656483000144,1826.4656483000144,1826.4656483000144,1827.1341852999758,space,0.6625955000054091,None,1827.1353736999445,1827.248893766726,1827.558313800022,1827.5417530999985,1827.5428450000472,1827.558313800022,1827.558313800022,1827.558313800022,1831.4490596000105,100,1,[3.8903701999224722],[3.8903796998783946],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,400,exp,342,6,21,space,0.2656650000717491,None,100,1,[5.3990180001128465],[5.3990283000748605],21,6,342,12,1831.4636751001235,,1831.44933949993,1831.4636751001235,1832.4485067999922,1832.4485067999922,1832.4649052000605,1832.7169850000646,space,0.2656650000717491,None,1832.7184755001217,1832.83251136664,1833.1494732000865,1833.1358314000536,1833.1366381999105,1833.1494732000865,1833.1494732000865,1833.1494732000865,1838.548900600057,100,1,[5.3990180001128465],[5.3990283000748605],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,exp,343,7,21,space,1.170834100106731,None,100,1,[4.50000480003655],[4.500020899809897],21,7,343,11,1838.5620725001208,,1838.5492122999858,1838.5620725001208,1839.548104000045,1839.548104000045,1839.565710300114,1840.731760600116,space,1.170834100106731,None,1840.7328633000143,1841.4328344667485,1841.74938319996,1841.7345918999054,1841.735195999965,1841.74938319996,1841.74938319996,1841.74938319996,1846.2498707999475,100,1,[4.50000480003655],[4.500020899809897],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,1000,exp,344,8,21,space,0.3751278000418097,None,200,1,[3.8208586000837386],[3.8208771001081914],21,8,344,6,1846.2639341000468,,1846.2504078000784,1846.2639341000468,1847.2656904000323,1847.2656904000323,1847.2656904000323,1847.648684100015,space,0.3751278000418097,None,1847.6500516999513,1847.7641686667378,1848.0791792999953,1848.0629551000893,1848.063940800028,1848.0791792999953,1848.0791792999953,1848.0791792999953,1851.9006393000018,200,1,[3.8208586000837386],[3.8208771001081914],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,unexp,345,9,21,space,0.2792813000269234,None,100,1,[2.635547799989581],[2.635562499985099],21,9,345,15,1851.9149601000827,,1851.9010964001063,1851.9149601000827,1852.9144391000737,1852.9144391000737,1852.9144391000737,1853.1995000999887,space,0.2792813000269234,None,1853.2008400999475,1853.614499966676,1853.9460954000242,1853.9164786001202,1853.9173318000976,1853.9460954000242,1853.9460954000242,1853.9460954000242,1856.5821614000015,100,1,[2.635547799989581],[2.635562499985099],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,exp,346,10,21,space,0.2719986999873072,None,200,1,[2.6345993999857455],[2.634616600116715],21,10,346,8,1856.5980539000593,,1856.582606599899,1856.5980539000593,1857.582087900024,1857.582087900024,1857.5985924000852,1857.864912699908,space,0.2719986999873072,None,1857.8663145001046,1858.5641197667612,1858.881711400114,1858.8666427000426,1858.8674554000609,1858.881711400114,1858.881711400114,1858.881711400114,1861.5168302000966,200,1,[2.6345993999857455],[2.634616600116715],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,exp,347,11,21,space,0.7995349001139402,None,300,1,[5.338606100063771],[5.338638300076127],21,11,347,5,1861.5312687999103,,1861.5172490999103,1861.5312687999103,1862.530960300006,1862.530960300006,1862.530960300006,1863.3340129000135,space,0.7995349001139402,None,1863.3353806000669,1864.048440066694,1864.3613060000353,1864.3470608000644,1864.347810599953,1864.3613060000353,1864.3613060000353,1864.3613060000353,1869.7006872000638,300,1,[5.338606100063771],[5.338638300076127],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,348,12,21,space,0.44390120008029044,None,400,1,[4.168727000011131],[4.1687525999732316],21,12,348,10,1869.7148746999446,,1869.7013658001088,1869.7148746999446,1870.7135620999616,1870.7135620999616,1870.7297402000986,1871.1658215001225,space,0.44390120008029044,None,1871.1673439000733,1871.5826863665754,1871.8965102001093,1871.8822186999023,1871.8829463999718,1871.8965102001093,1871.8965102001093,1871.8965102001093,1876.0661746000405,400,1,[4.168727000011131],[4.1687525999732316],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,400,unexp,349,13,21,space,0.2851595999673009,None,500,1,[3.2703309999778867],[3.270341500174254],21,13,349,1,1876.0806698999368,,1876.0666849000845,1876.0806698999368,1877.0804687000345,1877.0804687000345,1877.0804687000345,1877.3824577000923,space,0.2851595999673009,None,1877.3838220001198,1877.7980716666827,1878.1104164998978,1878.0935265999287,1878.094860699959,1878.1104164998978,1878.1104164998978,1878.1104164998978,1881.3812132000457,500,1,[3.2703309999778867],[3.270341500174254],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,400,unexp,350,14,21,space,0.08763970015570521,None,349,1,[5.632819100050256],[5.63284430000931],21,14,350,2,1881.3966922999825,,1881.381479700096,1881.3966922999825,1882.3811639000196,1882.3811639000196,1882.3968096000608,1882.483160499949,space,0.08763970015570521,None,1882.4846598999575,1883.1985097667823,1883.5150709000882,1883.4978132001124,1883.4987918999977,1883.5150709000882,1883.5150709000882,1883.5150709000882,1889.1484868000261,349,1,[5.632819100050256],[5.63284430000931],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,1000,exp,351,15,21,space,0.05194079992361367,None,100,1,[4.300002200063318],[4.300017600180581],21,15,351,3,1889.1632002000697,,1889.1489494999405,1889.1632002000697,1890.1482873000205,1890.1482873000205,1890.1652301000431,1890.215782900108,space,0.05194079992361367,None,1890.2171541000716,1890.3318809667292,1890.649392500054,1890.6352562999818,1890.6358111998998,1890.649392500054,1890.649392500054,1890.649392500054,1894.9499910001177,100,1,[4.300002200063318],[4.300017600180581],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,352,0,22,space,0.2688802999909967,None,100,1,[3.2709235998336226],[3.2709434998687357],22,0,352,4,1894.9642769999336,,1894.9504690999165,1894.9642769999336,1895.965179800056,1895.965179800056,1895.965179800056,1896.248611399904,space,0.2688802999909967,None,1896.2500956999138,1896.6649610666248,1896.98055019998,1896.9660853999667,1896.9668207999784,1896.98055019998,1896.98055019998,1896.98055019998,1900.2521176999435,100,1,[3.2709235998336226],[3.2709434998687357],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,400,unexp,353,1,22,space,0.310722199967131,None,10,1,[5.922150099882856],[5.922167900018394],22,1,353,1,1900.2639289000072,,1900.2526394000743,1900.2639289000072,1901.2647772000637,1901.2647772000637,1901.2647772000637,1901.582017299952,space,0.310722199967131,None,1901.5834198000375,1901.9971600666797,1902.3106875000522,1902.2951974000316,1902.2961746999063,1902.3106875000522,1902.3106875000522,1902.3106875000522,1908.2333903999534,10,1,[5.922150099882856],[5.922167900018394],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,400,unexp,354,2,22,space,0.3724497000221163,None,10,1,[3.7696907999925315],[3.7697348000947386],22,2,354,0,1908.2472151999827,,1908.2337992999237,1908.2472151999827,1909.247082100017,1909.247082100017,1909.2632377000991,1909.6300922001246,space,0.3724497000221163,None,1909.6308373999782,1909.7311868665895,1910.0451020000037,1910.030911100097,1910.0316709000617,1910.0451020000037,1910.0451020000037,1910.0451020000037,1913.815443099942,10,1,[3.7696907999925315],[3.7697348000947386],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,400,exp,355,3,22,space,0.034566699992865324,None,10,1,[3.958008100045845],[3.9580240000505],22,3,355,12,1913.8302410999313,,1913.8159606999252,1913.8302410999313,1914.8312613000162,1914.8312613000162,1914.8312613000162,1914.8815500999335,space,0.034566699992865324,None,1914.882826199988,1914.9809802666462,1915.2913615999278,1915.2749048999976,1915.2757518999279,1915.2913615999278,1915.2913615999278,1915.2913615999278,1919.249898799928,10,1,[3.958008100045845],[3.9580240000505],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,exp,356,4,22,space,1.3172645000740886,None,550,1,[8.486959300003946],[8.486976800020784],22,4,356,11,1919.263911300106,,1919.2503671001177,1919.263911300106,1920.2648479999043,1920.2648479999043,1920.2648479999043,1921.5987923999783,space,1.3172645000740886,None,1921.600333899958,1922.3141613666123,1922.6284749999177,1922.6134347000625,1922.6142156999558,1922.6284749999177,1922.6284749999177,1922.6284749999177,1931.1160085999873,550,1,[8.486959300003946],[8.486976800020784],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,400,exp,357,5,22,space,0.33642469998449087,None,400,1,[4.502748199971393],[4.5027628999669105],22,5,357,13,1931.1300673999358,,1931.1164551998954,1931.1300673999358,1932.1305388999172,1932.1305388999172,1932.1305388999172,1932.4816858000122,space,0.33642469998449087,None,1932.483094099909,1932.897382366766,1933.2100633000955,1933.1948142999317,1933.1959381999914,1933.2100633000955,1933.2100633000955,1933.2100633000955,1937.7132657999173,400,1,[4.502748199971393],[4.5027628999669105],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,1000,exp,358,6,22,space,2.85240549989976,None,200,1,[5.091998900054023],[5.092026599915698],22,6,358,6,1937.727581199957,,1937.7136125001125,1937.727581199957,1938.7140715999994,1938.7140715999994,1938.7298985000234,1941.579397100024,space,2.85240549989976,None,1941.581075800117,1941.6806871665797,1942.0054615999106,1941.9879795999732,1941.98943029996,1942.0054615999106,1942.0054615999106,1942.0054615999106,1947.0981775000691,200,1,[5.091998900054023],[5.092026599915698],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,400,unexp,359,7,22,space,0.3979241999331862,None,300,1,[4.626538299955428],[4.626549100037664],22,7,359,2,1947.113569200039,,1947.0987513000146,1947.113569200039,1948.0974294999614,1948.0974294999614,1948.1135372999124,1948.4987767001148,space,0.3979241999331862,None,1948.500401099911,1949.1980564667067,1949.5182950999588,1949.4980347999372,1949.5000231999438,1949.5182950999588,1949.5182950999588,1949.5182950999588,1954.1452466000337,300,1,[4.626538299955428],[4.626549100037664],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,unexp,360,8,22,space,0.6582396000158042,None,400,1,[3.871553899953142],[3.8715707999654114],22,8,360,15,1954.1610757000744,,1954.1455127999652,1954.1610757000744,1955.1478506000713,1955.1478506000713,1955.163482400123,1955.8143984000199,space,0.6582396000158042,None,1955.815932800062,1956.213602966691,1956.5256620000582,1956.5120552999433,1956.5128122000024,1956.5256620000582,1956.5256620000582,1956.5256620000582,1960.3978105999995,400,1,[3.871553899953142],[3.8715707999654114],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,1000,exp,361,9,22,space,0.035436399979516864,None,100,1,[2.022752800025046],[2.022767100017518],22,9,361,9,1960.4132028000895,,1960.398292900063,1960.4132028000895,1961.4135344999377,1961.4135344999377,1961.4135344999377,1961.4643337000161,space,0.035436399979516864,None,1961.4656183999032,1961.5637220666433,1961.881047999952,1961.8652451999951,1961.8661088000517,1961.881047999952,1961.881047999952,1961.881047999952,1963.9043491000775,100,1,[2.022752800025046],[2.022767100017518],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.7,1000,exp,362,10,22,space,0.19034670013934374,None,      200,1,[3.439217200037092],[3.439236900070682],22,10,362,8,1963.9133647000417,,1963.9047536998987,1963.9133647000417,1964.9126607000362,1964.9126607000362,1964.9126607000362,1965.1126157001127,space,0.19034670013934374,None,1965.1137820000295,1965.8129737666497,1966.1254424999934,1966.1112146000378,1966.1136300000362,1966.1254424999934,1966.1254424999934,1966.1254424999934,1969.5652638999745,      200,1,[3.439217200037092],[3.439236900070682],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.1,1000,exp,363,11,22,space,0.13586619985289872,None,100,1,[2.287365899886936],[2.2873809000011533],22,11,363,3,1969.579478800064,,1969.5657915999182,1969.579478800064,1970.5796392001212,1970.5796392001212,1970.5796392001212,1970.731234600069,space,0.13586619985289872,None,1970.7325110000093,1970.846241366646,1971.161853800062,1971.1457913001068,1971.1462433999404,1971.161853800062,1971.161853800062,1971.161853800062,1973.4499810000416,100,1,[2.287365899886936],[2.2873809000011533],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,364,12,22,space,0.2710380000062287,None,100,1,[4.757532600080594],[4.757549500092864],22,12,364,10,1973.4623002998997,,1973.4505656999536,1973.4623002998997,1974.4633812000975,1974.4633812000975,1974.4633812000975,1974.7467996999621,space,0.2710380000062287,None,1974.747954200022,1975.1466036667737,1975.4576522000134,1975.444417099934,1975.445138799958,1975.4576522000134,1975.4576522000134,1975.4576522000134,1980.2157417000271,100,1,[4.757532600080594],[4.757549500092864],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
0.4,1000,exp,365,13,22,space,0.3816480999812484,None,200,1,[1.9070758998859674],[1.9070888001006097],22,13,365,7,1980.2295745001175,,1980.2162196999416,1980.2295745001175,1981.2292885000352,1981.2292885000352,1981.2292885000352,1981.6141258000862,space,0.3816480999812484,None,1981.6157070999034,1982.0287317666846,1982.340277200099,1982.323672800092,1982.324557099957,1982.340277200099,1982.340277200099,1982.340277200099,1984.2478314000182,200,1,[1.9070758998859674],[1.9070888001006097],participant_1,001,2025-11-13_15h09.20.907,Deeya Intentional Binding,,2025.1.1,60.18404280301539,2025-11-13 15h09.38.921727 +0530,
