flanker,correctAns,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,intro.started,space.started,Instructions.stopped,space.keys,space.rt,space.duration,trial.started,fixation.started,Flankerstim.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,Thank_You.started,thanks.started,Thank_You.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
>>>>>,right,congruent,69,1,17,right,1,0.4571787999011576,None,17,1,69,1,110.76687669986859,,,,,,,,,110.75438879989088,110.76687669986859,111.76636120001785,111.76636120001785,111.76636120001785,112.23459909996018,right,1,0.4571787999011576,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
<<><<,right,incongruent,70,2,17,right,1,0.5754152999725193,None,17,2,70,2,112.25039719999768,,,,,,,,,112.23957349988632,112.25039719999768,113.2504715998657,113.2504715998657,113.2504715998657,113.8337836000137,right,1,0.5754152999725193,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
<<<<<,left,congruent,71,3,17,left,1,0.5189535000827163,None,17,3,71,0,113.84959009988233,,,,,,,,,113.83794229989871,113.84959009988233,114.83367029996589,114.83367029996589,114.85046490002424,115.36794349993579,left,1,0.5189535000827163,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
<<><<,right,incongruent,72,0,18,right,1,0.47678130003623664,None,18,0,72,2,115.38347089989111,,,,,,,,,115.37237149989232,115.38347089989111,116.38327270001173,116.38327270001173,116.38327270001173,116.86742520006374,right,1,0.47678130003623664,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
<<<<<,left,congruent,73,1,18,left,1,0.37619190011173487,None,18,1,73,0,116.88310500001535,,,,,,,,,116.87142039998434,116.88310500001535,117.86682079988532,117.86682079988532,117.88344960007817,118.25121070002206,left,1,0.37619190011173487,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
>><>>,left,incongruent,74,2,18,left,1,0.646869300166145,None,18,2,74,3,118.26702719996683,,,,,,,,,118.25549350003712,118.26702719996683,119.24986189999618,119.24986189999618,119.2670726000797,119.90056800004095,left,1,0.646869300166145,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
>>>>>,right,congruent,75,3,18,right,1,0.4081746998708695,None,18,3,75,1,119.91686820005998,,,,,,,,,119.9046507999301,119.91686820005998,120.900286299875,120.900286299875,120.91684369998984,121.31771559990011,right,1,0.4081746998708695,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
<<<<<,left,congruent,76,0,19,left,1,0.47253950010053813,None,19,0,76,0,121.33357629994862,,,,,,,,,121.32182629988529,121.33357629994862,122.33315020008013,122.33315020008013,122.33315020008013,122.8165571000427,left,1,0.47253950010053813,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
>><>>,left,incongruent,77,1,19,left,1,0.5254657999612391,None,19,1,77,3,122.83282610005699,,,,,,,,,122.82065550005063,122.83282610005699,123.81659179995768,123.81659179995768,123.83325330005027,124.34970090002753,left,1,0.5254657999612391,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
>>>>>,right,congruent,78,2,19,right,1,0.4223269000649452,None,19,2,78,1,124.3662143999245,,,,,,,,,124.35331170004793,124.3662143999245,125.35027129994705,125.35027129994705,125.36689599999227,125.7842876999639,right,1,0.4223269000649452,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
<<><<,right,incongruent,79,3,19,right,1,0.48511110013350844,None,19,3,79,2,125.79994950001128,,,,,,,,,125.78889449988492,125.79994950001128,126.79986630007625,126.79986630007625,126.79986630007625,127.29948080005124,right,1,0.48511110013350844,None,,,,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.29957049991935,127.31583049986511,128.8002225998789,participant_7,001,2025-11-17_16h19.37.539,Deeya Flanker,,2025.1.1,60.08459911621638,2025-11-17 16h19.49.211869 +0530,
