thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
169,0,169,[np.float64(-0.44)],[np.float64(-0.3111111111111111)],[1],[0],[0],[1.4075333999935538],['target'],169,0,169,0,289.47570129996166,,10,289.46856820001267,289.47570129996166,289.47570129996166,0.025639700004830956,290.8762107999064,[np.float64(-0.44)],[np.float64(-0.3111111111111111)],[1],[0],[0],[1.4075333999935538],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
170,0,170,[np.float64(-0.08555555555555555)],[np.float64(-0.3711111111111111)],[1],[0],[0],[1.3173825999256223],['target'],170,0,170,0,290.8994098000694,,5,290.8920354000293,290.8994098000694,290.8994098000694,0.015607200097292662,292.20950090000406,[np.float64(-0.08555555555555555)],[np.float64(-0.3711111111111111)],[1],[0],[0],[1.3173825999256223],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
171,0,171,[np.float64(0.5022222222222222)],[np.float64(0.13944444444444445)],[1],[0],[0],[1.3418797000776976],['target'],171,0,171,0,292.24310870002955,,10,292.2354619000107,292.24310870002955,292.24310870002955,0.025780699914321303,293.57749360008165,[np.float64(0.5022222222222222)],[np.float64(0.13944444444444445)],[1],[0],[0],[1.3418797000776976],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
172,0,172,[np.float64(0.04611111111111111)],[np.float64(-0.23777777777777778)],[1],[0],[0],[1.2049270998686552],['target'],172,0,172,0,293.61623970000073,,10,293.6046138999518,293.61623970000073,293.61623970000073,0.026797500206157565,294.8096189000644,[np.float64(0.04611111111111111)],[np.float64(-0.23777777777777778)],[1],[0],[0],[1.2049270998686552],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
173,0,173,[np.float64(-0.2577777777777778)],[np.float64(-0.095)],[1],[0],[0],[1.589880800107494],['target'],173,0,173,0,294.8451410999987,,10,294.8360574999824,294.8451410999987,294.8451410999987,0.02619459992274642,296.4260404999368,[np.float64(-0.2577777777777778)],[np.float64(-0.095)],[1],[0],[0],[1.589880800107494],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
174,0,174,[np.float64(0.3322222222222222)],[np.float64(-0.03333333333333333)],[1],[0],[0],[1.3169995001517236],['target'],174,0,174,0,296.4493337001186,,5,296.4415965001099,296.4493337001186,296.4493337001186,0.015352800022810698,297.75871410011314,[np.float64(0.3322222222222222)],[np.float64(-0.03333333333333333)],[1],[0],[0],[1.3169995001517236],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
175,0,175,[np.float64(-0.07555555555555556)],[np.float64(-0.4177777777777778)],[1],[0],[0],[0.9911048000212759],['target'],175,0,175,0,297.79702019994147,,10,297.78506530006416,297.79702019994147,297.79702019994147,0.02613730006851256,298.77628260012716,[np.float64(-0.07555555555555556)],[np.float64(-0.4177777777777778)],[1],[0],[0],[0.9911048000212759],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
176,0,176,[np.float64(-0.16833333333333333)],[np.float64(-0.1111111111111111)],[1],[0],[0],[1.3341763000935316],['target'],176,0,176,0,298.7981465999037,,5,298.79194819997065,298.7981465999037,298.7981465999037,0.015461399918422103,300.1262177999597,[np.float64(-0.16833333333333333)],[np.float64(-0.1111111111111111)],[1],[0],[0],[1.3341763000935316],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
177,0,177,[np.float64(0.1661111111111111)],[np.float64(-0.43222222222222223)],[1],[0],[0],[1.7172476998530328],['target'],177,0,177,0,300.149725999916,,5,300.14170369994827,300.149725999916,300.149725999916,0.015348799992352724,301.8590595999267,[np.float64(0.1661111111111111)],[np.float64(-0.43222222222222223)],[1],[0],[0],[1.7172476998530328],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
178,0,178,[np.float64(-0.4444444444444444)],[np.float64(0.185)],[1],[0],[0],[2.570235699880868],['target'],178,0,178,0,301.90214439993724,,10,301.8888441999443,301.90214439993724,301.90214439993724,0.02960430015809834,304.4591795001179,[np.float64(-0.4444444444444444)],[np.float64(0.185)],[1],[0],[0],[2.570235699880868],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
179,0,179,[np.float64(0.1988888888888889)],[np.float64(-0.35777777777777775)],[1],[0],[0],[2.254220499889925],['target'],179,0,179,0,304.4992498001084,,10,304.48742579994723,304.4992498001084,304.4992498001084,0.028010299894958735,306.7417488999199,[np.float64(0.1988888888888889)],[np.float64(-0.35777777777777775)],[1],[0],[0],[2.254220499889925],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
180,0,180,[np.float64(0.11388888888888889)],[np.float64(0.03333333333333333)],[1],[0],[0],[1.987364999949932],['target'],180,0,180,0,306.78397220000625,,10,306.7712421999313,306.78397220000625,306.78397220000625,0.029288699850440025,308.7587139001116,[np.float64(0.11388888888888889)],[np.float64(0.03333333333333333)],[1],[0],[0],[1.987364999949932],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
181,0,181,[np.float64(-0.02666666666666667)],[np.float64(0.19444444444444445)],[1],[0],[0],[1.5236950998660177],['target'],181,0,181,0,308.775118800113,,5,308.7688778999727,308.775118800113,308.775118800113,0.009973099920898676,310.2926694001071,[np.float64(-0.02666666666666667)],[np.float64(0.19444444444444445)],[1],[0],[0],[1.5236950998660177],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
182,0,182,[np.float64(-0.19055555555555556)],[np.float64(0.4888888888888889)],[1],[0],[0],[2.000375600066036],['target'],182,0,182,0,310.3340876000002,,10,310.3243319001049,310.3340876000002,310.3340876000002,0.03151210001669824,312.3248074001167,[np.float64(-0.19055555555555556)],[np.float64(0.4888888888888889)],[1],[0],[0],[2.000375600066036],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
183,0,183,[np.float64(0.4061111111111111)],[np.float64(-0.08944444444444444)],[1],[0],[0],[1.725255599943921],['target'],183,0,183,0,312.3584684000816,,10,312.35032869991846,312.3584684000816,312.3584684000816,0.025283899856731296,314.0757065000944,[np.float64(0.4061111111111111)],[np.float64(-0.08944444444444444)],[1],[0],[0],[1.725255599943921],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
184,0,184,[np.float64(-0.14333333333333334)],[np.float64(0.10055555555555555)],[1],[0],[0],[2.0875736998859793],['target'],184,0,184,0,314.1139772001188,,10,314.1045506999362,314.1139772001188,314.1139772001188,0.02861570008099079,316.19218749995343,[np.float64(-0.14333333333333334)],[np.float64(0.10055555555555555)],[1],[0],[0],[2.0875736998859793],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
185,0,185,[np.float64(-0.115)],[np.float64(0.37777777777777777)],[1],[0],[0],[1.7753860000520945],['target'],185,0,185,0,316.22743729990907,,10,316.2160994000733,316.22743729990907,316.22743729990907,0.023759900126606226,317.9915887999814,[np.float64(-0.115)],[np.float64(0.37777777777777777)],[1],[0],[0],[1.7753860000520945],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
186,0,186,[np.float64(0.1338888888888889)],[np.float64(0.009444444444444445)],[1],[0],[0],[1.4594321998301893],['target'],186,0,186,0,318.02429120009765,,10,318.01585520012304,318.02429120009765,318.02429120009765,0.024066700134426355,319.4753841999918,[np.float64(0.1338888888888889)],[np.float64(0.009444444444444445)],[1],[0],[0],[1.4594321998301893],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
187,0,187,[np.float64(-0.43277777777777776)],[np.float64(0.3705555555555556)],[1],[0],[0],[2.634739800123498],['target'],187,0,187,0,319.4991186000407,,5,319.4910951999482,319.4991186000407,319.4991186000407,0.015413299901410937,322.1259441000875,[np.float64(-0.43277777777777776)],[np.float64(0.3705555555555556)],[1],[0],[0],[2.634739800123498],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
188,0,188,[np.float64(0.49333333333333335)],[np.float64(0.27555555555555555)],[1],[0],[0],[1.5162969999946654],['target'],188,0,188,0,322.1516470001079,,5,322.1425439999439,322.1516470001079,322.1516470001079,0.016412399942055345,323.658924800111,[np.float64(0.49333333333333335)],[np.float64(0.27555555555555555)],[1],[0],[0],[1.5162969999946654],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
189,0,189,[np.float64(0.485)],[np.float64(0.07)],[1],[0],[0],[2.0669494001194835],['target'],189,0,189,0,323.68127569998614,,5,323.67392809991725,323.68127569998614,323.68127569998614,0.01484030019491911,325.7409791001119,[np.float64(0.485)],[np.float64(0.07)],[1],[0],[0],[2.0669494001194835],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
190,0,190,[np.float64(-0.3622222222222222)],[np.float64(0.18055555555555555)],[1],[0],[0],[1.4817033000290394],['target'],190,0,190,0,325.7669812000822,,5,325.75896129989997,325.7669812000822,325.7669812000822,0.017825999995693564,327.2407265000511,[np.float64(-0.3622222222222222)],[np.float64(0.18055555555555555)],[1],[0],[0],[1.4817033000290394],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
191,0,191,[np.float64(-0.2827777777777778)],[np.float64(0.38222222222222224)],[1],[0],[0],[2.588776299962774],['target'],191,0,191,0,327.2795615999494,,10,327.270026500104,327.2795615999494,327.2795615999494,0.02915069996379316,329.85891099995933,[np.float64(-0.2827777777777778)],[np.float64(0.38222222222222224)],[1],[0],[0],[2.588776299962774],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
192,0,192,[np.float64(0.08388888888888889)],[np.float64(-0.49)],[1],[0],[0],[2.9495582000818104],['target'],192,0,192,0,329.88288579997607,,5,329.87492249999195,329.88288579997607,329.88288579997607,0.01577770011499524,332.8245345999021,[np.float64(0.08388888888888889)],[np.float64(-0.49)],[1],[0],[0],[2.9495582000818104],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
193,0,193,[np.float64(0.4127777777777778)],[np.float64(-0.2677777777777778)],[1],[0],[0],[1.8900419001001865],['target'],193,0,193,0,332.8411117999349,,5,332.835247799987,332.8411117999349,332.8411117999349,0.010604199953377247,334.72540739993565,[np.float64(0.4127777777777778)],[np.float64(-0.2677777777777778)],[1],[0],[0],[1.8900419001001865],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
194,0,194,[np.float64(-0.23555555555555555)],[np.float64(-0.2361111111111111)],[1],[0],[0],[2.532779600005597],['target'],194,0,194,0,334.7518535000272,,5,334.74230720009655,334.7518535000272,334.7518535000272,0.016704600071534514,337.27520009991713,[np.float64(-0.23555555555555555)],[np.float64(-0.2361111111111111)],[1],[0],[0],[2.532779600005597],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
195,0,195,[np.float64(0.30777777777777776)],[np.float64(0.42277777777777775)],[1],[0],[0],[1.3259701000060886],['target'],195,0,195,0,337.31640170002356,,10,337.29927739989944,337.31640170002356,337.31640170002356,0.023893800098448992,338.62535490002483,[np.float64(0.30777777777777776)],[np.float64(0.42277777777777775)],[1],[0],[0],[1.3259701000060886],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
196,0,196,[np.float64(0.3411111111111111)],[np.float64(0.3377777777777778)],[1],[0],[0],[1.5351948000025004],['target'],196,0,196,0,338.6522560999729,,5,338.641221200116,338.6522560999729,338.6522560999729,0.015650999965146184,340.1765411000233,[np.float64(0.3411111111111111)],[np.float64(0.3377777777777778)],[1],[0],[0],[1.5351948000025004],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
197,0,197,[np.float64(0.2761111111111111)],[np.float64(-0.36333333333333334)],[1],[0],[0],[1.337927200132981],['target'],197,0,197,0,340.21377429994754,,10,340.2023990000598,340.21377429994754,340.21377429994754,0.025657700141891837,341.54041610006243,[np.float64(0.2761111111111111)],[np.float64(-0.36333333333333334)],[1],[0],[0],[1.337927200132981],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
198,0,198,[np.float64(0.3477777777777778)],[np.float64(-0.03111111111111111)],[1],[0],[0],[1.4665004000999033],['target'],198,0,198,0,341.56490210001357,,5,341.558978300076,341.56490210001357,341.56490210001357,0.018319600028917193,343.02557209995575,[np.float64(0.3477777777777778)],[np.float64(-0.03111111111111111)],[1],[0],[0],[1.4665004000999033],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
199,0,199,[np.float64(-0.18)],[np.float64(-0.4672222222222222)],[1],[0],[0],[4.217664799885824],['target'],199,0,199,0,343.0482592000626,,5,343.0408801001031,343.0482592000626,343.0482592000626,0.015155499801039696,347.25867010001093,[np.float64(-0.18)],[np.float64(-0.4672222222222222)],[1],[0],[0],[4.217664799885824],['target'],participant 1,001,2025-09-29_13h31.30.596,Visual Search,,2025.1.1,60.02800901673124,2025-09-29 13h31.49.240520 +0530,
