thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
57,0,57,[np.float64(-0.30777777777777776)],[np.float64(0.22833333333333333)],[1],[0],[0],[1.7197394000831991],['target'],57,0,57,0,93.43379860022105,,10,93.42555020004511,93.43379860022105,93.43379860022105,0.029361400054767728,95.14533470012248,[np.float64(-0.30777777777777776)],[np.float64(0.22833333333333333)],[1],[0],[0],[1.7197394000831991],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
58,0,58,[np.float64(0.25666666666666665)],[np.float64(0.36944444444444446)],[1],[0],[0],[1.7369534000754356],['target'],58,0,58,0,95.16580470022745,,5,95.15828230022453,95.16580470022745,95.16580470022745,0.012855200096964836,96.89530200022273,[np.float64(0.25666666666666665)],[np.float64(0.36944444444444446)],[1],[0],[0],[1.7369534000754356],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
59,0,59,[np.float64(-0.3983333333333333)],[np.float64(0.08888888888888889)],[1],[0],[0],[1.2896720999851823],['target'],59,0,59,0,96.91205930011347,,5,96.90663940017112,96.91205930011347,96.91205930011347,0.01119029987603426,98.19641840015538,[np.float64(-0.3983333333333333)],[np.float64(0.08888888888888889)],[1],[0],[0],[1.2896720999851823],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
60,0,60,[np.float64(0.49277777777777776)],[np.float64(-0.48277777777777775)],[1],[0],[0],[1.8564627000596374],['target'],60,0,60,0,98.23513700021431,,10,98.22340020001866,98.23513700021431,98.23513700021431,0.026793200056999922,100.08003970002756,[np.float64(0.49277777777777776)],[np.float64(-0.48277777777777775)],[1],[0],[0],[1.8564627000596374],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
61,0,61,[np.float64(0.13944444444444445)],[np.float64(0.19722222222222222)],[1],[0],[0],[1.2304375001695007],['target'],61,0,61,0,100.1082850000821,,5,100.09892050013877,100.1082850000821,100.1082850000821,0.018512099981307983,101.32945420010947,[np.float64(0.13944444444444445)],[np.float64(0.19722222222222222)],[1],[0],[0],[1.2304375001695007],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
62,0,62,[np.float64(-0.03333333333333333)],[np.float64(0.02)],[1],[0],[0],[1.6561273999977857],['target'],62,0,62,0,101.37204500008374,,10,101.35687890020199,101.37204500008374,101.37204500008374,0.027242100099101663,103.01310050021857,[np.float64(-0.03333333333333333)],[np.float64(0.02)],[1],[0],[0],[1.6561273999977857],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
63,0,63,[np.float64(-0.11055555555555556)],[np.float64(0.18)],[1],[0],[0],[1.3386653999332339],['target'],63,0,63,0,103.05772560019977,,10,103.04039230011404,103.05772560019977,103.05772560019977,0.026998399989679456,104.37920600012876,[np.float64(-0.11055555555555556)],[np.float64(0.18)],[1],[0],[0],[1.3386653999332339],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
64,0,64,[np.float64(-0.07222222222222222)],[np.float64(0.07111111111111111)],[1],[0],[0],[1.5583713999949396],['target'],64,0,64,0,104.4178345000837,,10,104.40512950019911,104.4178345000837,104.4178345000837,0.025628000032156706,105.96362120006233,[np.float64(-0.07222222222222222)],[np.float64(0.07111111111111111)],[1],[0],[0],[1.5583713999949396],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
65,0,65,[np.float64(0.07277777777777777)],[np.float64(-0.08888888888888889)],[1],[0],[0],[1.2644621999934316],['target'],65,0,65,0,105.99126080004498,,5,105.98093450022861,105.99126080004498,105.99126080004498,0.017076699994504452,107.24550210009329,[np.float64(0.07277777777777777)],[np.float64(-0.08888888888888889)],[1],[0],[0],[1.2644621999934316],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
66,0,66,[np.float64(-0.03333333333333333)],[np.float64(0.16111111111111112)],[1],[0],[0],[1.757318199845031],['target'],66,0,66,0,107.2645961001981,,5,107.25554730021395,107.2645961001981,107.2645961001981,0.009909600019454956,109.01300450018607,[np.float64(-0.03333333333333333)],[np.float64(0.16111111111111112)],[1],[0],[0],[1.757318199845031],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
67,0,67,[np.float64(0.01888888888888889)],[np.float64(-0.4027777777777778)],[1],[0],[0],[1.1406810998450965],['target'],67,0,67,0,109.0479392001871,,10,109.03785220021382,109.0479392001871,109.0479392001871,0.02460790006443858,110.17864320008084,[np.float64(0.01888888888888889)],[np.float64(-0.4027777777777778)],[1],[0],[0],[1.1406810998450965],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
68,0,68,[np.float64(-0.205)],[np.float64(-0.29055555555555557)],[1],[0],[0],[1.672443299787119],['target'],68,0,68,0,110.22030460019596,,10,110.20846910006367,110.22030460019596,110.22030460019596,0.029607299948111176,111.88103460008278,[np.float64(-0.205)],[np.float64(-0.29055555555555557)],[1],[0],[0],[1.672443299787119],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
69,0,69,[np.float64(0.09444444444444444)],[np.float64(-0.20722222222222222)],[1],[0],[0],[1.1807250001002103],['target'],69,0,69,0,111.90654390002601,,5,111.8979703001678,111.90654390002601,111.90654390002601,0.016652700025588274,113.07878860016353,[np.float64(0.09444444444444444)],[np.float64(-0.20722222222222222)],[1],[0],[0],[1.1807250001002103],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
70,0,70,[np.float64(-0.47888888888888886)],[np.float64(0.4083333333333333)],[1],[0],[0],[1.4560723998583853],['target'],70,0,70,0,113.09748030011542,,5,113.08927940018475,113.09748030011542,113.09748030011542,0.010333900107070804,114.54548010020517,[np.float64(-0.47888888888888886)],[np.float64(0.4083333333333333)],[1],[0],[0],[1.4560723998583853],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
71,0,71,[np.float64(0.3672222222222222)],[np.float64(-0.03888888888888889)],[1],[0],[0],[1.5329983001574874],['target'],71,0,71,0,114.5735577000305,,5,114.56276550004259,114.5735577000305,114.5735577000305,0.01707990001887083,116.09584790002555,[np.float64(0.3672222222222222)],[np.float64(-0.03888888888888889)],[1],[0],[0],[1.5329983001574874],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
72,0,72,[np.float64(-0.115)],[np.float64(0.2411111111111111)],[1],[0],[0],[1.2842433999758214],['target'],72,0,72,0,116.11800740007311,,5,116.1108945000451,116.11800740007311,116.11800740007311,0.014870299957692623,117.3952159001492,[np.float64(-0.115)],[np.float64(0.2411111111111111)],[1],[0],[0],[1.2842433999758214],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
73,0,73,[np.float64(0.43833333333333335)],[np.float64(-0.2811111111111111)],[1],[0],[0],[1.4572434001602232],['target'],73,0,73,0,117.41277840011753,,5,117.40530650014989,117.41277840011753,117.41277840011753,0.009935799986124039,118.8626469001174,[np.float64(0.43833333333333335)],[np.float64(-0.2811111111111111)],[1],[0],[0],[1.4572434001602232],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
74,0,74,[np.float64(-0.26166666666666666)],[np.float64(0.17888888888888888)],[1],[0],[0],[1.404513199813664],['target'],74,0,74,0,118.90616370015778,,10,118.89166990015656,118.90616370015778,118.90616370015778,0.028861699858680367,120.29628690006211,[np.float64(-0.26166666666666666)],[np.float64(0.17888888888888888)],[1],[0],[0],[1.404513199813664],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
75,0,75,[np.float64(-0.04055555555555555)],[np.float64(0.24888888888888888)],[1],[0],[0],[1.2904152998235077],['target'],75,0,75,0,120.33228319999762,,10,120.32220520009287,120.33228319999762,120.33228319999762,0.025689399801194668,121.61274330015294,[np.float64(-0.04055555555555555)],[np.float64(0.24888888888888888)],[1],[0],[0],[1.2904152998235077],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
76,0,76,[np.float64(-0.2811111111111111)],[np.float64(-0.48277777777777775)],[1],[0],[0],[1.8880280000157654],['target'],76,0,76,0,121.64810580015182,,10,121.64016370009631,121.64810580015182,121.64810580015182,0.027199700009077787,123.52830690005794,[np.float64(-0.2811111111111111)],[np.float64(-0.48277777777777775)],[1],[0],[0],[1.8880280000157654],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
77,0,77,[np.float64(-0.23555555555555555)],[np.float64(0.34555555555555556)],[1],[0],[0],[1.6109511000104249],['target'],77,0,77,0,123.55907140020281,,10,123.55174720007926,123.55907140020281,123.55907140020281,0.023197799921035767,125.16279920004308,[np.float64(-0.23555555555555555)],[np.float64(0.34555555555555556)],[1],[0],[0],[1.6109511000104249],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
78,0,78,[np.float64(-0.019444444444444445)],[np.float64(-0.45555555555555555)],[1],[0],[0],[1.450201499974355],['target'],78,0,78,0,125.18438040022738,,5,125.1788345000241,125.18438040022738,125.18438040022738,0.015835400205105543,126.62915960000828,[np.float64(-0.019444444444444445)],[np.float64(-0.45555555555555555)],[1],[0],[0],[1.450201499974355],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
79,0,79,[np.float64(0.18888888888888888)],[np.float64(-0.13833333333333334)],[1],[0],[0],[1.0228169998154044],['target'],79,0,79,0,126.66635320009664,,10,126.65637330012396,126.66635320009664,126.66635320009664,0.026963300071656704,127.67930160020478,[np.float64(0.18888888888888888)],[np.float64(-0.13833333333333334)],[1],[0],[0],[1.0228169998154044],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
80,0,80,[np.float64(-0.07055555555555555)],[np.float64(-0.30944444444444447)],[1],[0],[0],[1.438588700024411],['target'],80,0,80,0,127.71898590005003,,10,127.70764720020816,127.71898590005003,127.71898590005003,0.028109499951824546,129.14642550004646,[np.float64(-0.07055555555555555)],[np.float64(-0.30944444444444447)],[1],[0],[0],[1.438588700024411],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
81,0,81,[np.float64(-0.43277777777777776)],[np.float64(-0.16833333333333333)],[1],[0],[0],[2.1984890999738127],['target'],81,0,81,0,129.23183060018346,,5,129.1638478001114,129.23183060018346,129.23183060018346,0.01710520009510219,131.36242390004918,[np.float64(-0.43277777777777776)],[np.float64(-0.16833333333333333)],[1],[0],[0],[2.1984890999738127],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
82,0,82,[np.float64(0.215)],[np.float64(0.49166666666666664)],[1],[0],[0],[1.3898228998295963],['target'],82,0,82,0,131.40135280019604,,10,131.3883113001939,131.40135280019604,131.40135280019604,0.02569989999756217,132.77822980005294,[np.float64(0.215)],[np.float64(0.49166666666666664)],[1],[0],[0],[1.3898228998295963],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
83,0,83,[np.float64(0.4861111111111111)],[np.float64(0.3338888888888889)],[1],[0],[0],[1.2359675001353025],['target'],83,0,83,0,132.7998444000259,,5,132.7926324000582,132.7998444000259,132.7998444000259,0.014202400110661983,134.02869040006772,[np.float64(0.4861111111111111)],[np.float64(0.3338888888888889)],[1],[0],[0],[1.2359675001353025],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
84,0,84,[np.float64(-0.21777777777777776)],[np.float64(0.465)],[1],[0],[0],[1.7348464000970125],['target'],84,0,84,0,134.05309620010667,,5,134.04348980006762,134.05309620010667,134.05309620010667,0.014647600008174777,135.77843880001456,[np.float64(-0.21777777777777776)],[np.float64(0.465)],[1],[0],[0],[1.7348464000970125],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
85,0,85,[np.float64(0.2311111111111111)],[np.float64(0.24888888888888888)],[1],[0],[0],[1.3323115999810398],['target'],85,0,85,0,135.80320260021836,,5,135.79526050016284,135.80320260021836,135.80320260021836,0.01663700002245605,137.12769840005785,[np.float64(0.2311111111111111)],[np.float64(0.24888888888888888)],[1],[0],[0],[1.3323115999810398],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
86,0,86,[np.float64(-0.23166666666666666)],[np.float64(0.0811111111111111)],[1],[0],[0],[1.3753235000185668],['target'],86,0,86,0,137.16245500021614,,10,137.1527759002056,137.16245500021614,137.16245500021614,0.024883899837732315,138.52817470021546,[np.float64(-0.23166666666666666)],[np.float64(0.0811111111111111)],[1],[0],[0],[1.3753235000185668],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
87,0,87,[np.float64(-0.4255555555555556)],[np.float64(-0.22055555555555556)],[1],[0],[0],[1.4899079001042992],['target'],87,0,87,0,138.5434024001006,,5,138.53828860004432,138.5434024001006,138.5434024001006,0.009961000178009272,140.02832140005194,[np.float64(-0.4255555555555556)],[np.float64(-0.22055555555555556)],[1],[0],[0],[1.4899079001042992],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
88,0,88,[np.float64(0.013888888888888888)],[np.float64(-0.23944444444444443)],[1],[0],[0],[1.415595900034532],['target'],88,0,88,0,140.05226970021613,,5,140.04523040005006,140.05226970021613,140.05226970021613,0.016672000056132674,141.46093140006997,[np.float64(0.013888888888888888)],[np.float64(-0.23944444444444443)],[1],[0],[0],[1.415595900034532],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
89,0,89,[np.float64(0.052222222222222225)],[np.float64(-0.3461111111111111)],[1],[0],[0],[2.356962899910286],['target'],89,0,89,0,141.49978960002773,,10,141.4881695001386,141.49978960002773,141.49978960002773,0.02703360002487898,143.84525780007243,[np.float64(0.052222222222222225)],[np.float64(-0.3461111111111111)],[1],[0],[0],[2.356962899910286],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
90,0,90,[np.float64(-0.45222222222222225)],[np.float64(0.4338888888888889)],[1],[0],[0],[1.6242331000976264],['target'],90,0,90,0,143.8868689001538,,10,143.8720415001735,143.8868689001538,143.8868689001538,0.026585299987345934,145.49638300016522,[np.float64(-0.45222222222222225)],[np.float64(0.4338888888888889)],[1],[0],[0],[1.6242331000976264],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
91,0,91,[np.float64(-0.3188888888888889)],[np.float64(-0.22555555555555556)],[1],[0],[0],[1.715408300049603],['target'],91,0,91,0,145.5194990001619,,5,145.5127007002011,145.5194990001619,145.5194990001619,0.016074900049716234,147.22822230006568,[np.float64(-0.3188888888888889)],[np.float64(-0.22555555555555556)],[1],[0],[0],[1.715408300049603],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
92,0,92,[np.float64(0.1527777777777778)],[np.float64(0.030555555555555555)],[1],[0],[0],[1.4405781000386924],['target'],92,0,92,0,147.2632973000873,,10,147.25446950015612,147.2632973000873,147.2632973000873,0.026054600020870566,148.69515490019694,[np.float64(0.1527777777777778)],[np.float64(0.030555555555555555)],[1],[0],[0],[1.4405781000386924],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
93,0,93,[np.float64(-0.09)],[np.float64(0.355)],[1],[0],[0],[1.2555809000041336],['target'],93,0,93,0,148.73433910007589,,10,148.72336430009454,148.73433910007589,148.73433910007589,0.027996900025755167,149.97906040004455,[np.float64(-0.09)],[np.float64(0.355)],[1],[0],[0],[1.2555809000041336],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
94,0,94,[np.float64(-0.38333333333333336)],[np.float64(-0.3016666666666667)],[1],[0],[0],[1.4737021999899298],['target'],94,0,94,0,150.0175634000916,,10,150.00484050018713,150.0175634000916,150.0175634000916,0.02551370020955801,151.4786546002142,[np.float64(-0.38333333333333336)],[np.float64(-0.3016666666666667)],[1],[0],[0],[1.4737021999899298],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
95,0,95,[np.float64(-0.15944444444444444)],[np.float64(0.47)],[1],[0],[0],[1.2130579999648035],['target'],95,0,95,0,151.50790660013445,,10,151.49921720009297,151.50790660013445,151.50790660013445,0.020340800052508712,152.7123991001863,[np.float64(-0.15944444444444444)],[np.float64(0.47)],[1],[0],[0],[1.2130579999648035],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
96,0,96,[np.float64(-0.02277777777777778)],[np.float64(0.03611111111111111)],[1],[0],[0],[1.4167734999209642],['target'],96,0,96,0,152.74115810007788,,5,152.72882500011474,152.74115810007788,152.74115810007788,0.01620310009457171,154.1456997001078,[np.float64(-0.02277777777777778)],[np.float64(0.03611111111111111)],[1],[0],[0],[1.4167734999209642],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
97,0,97,[np.float64(0.31666666666666665)],[np.float64(0.29833333333333334)],[1],[0],[0],[1.6340923001989722],['target'],97,0,97,0,154.16964460001327,,5,154.16115360008553,154.16964460001327,154.16964460001327,0.015272000106051564,155.79537350009196,[np.float64(0.31666666666666665)],[np.float64(0.29833333333333334)],[1],[0],[0],[1.6340923001989722],['target'],participant 4,001,2025-09-30_13h54.03.335,Visual Search,,2025.1.1,60.121987503635836,2025-09-30 13h54.13.218934 +0530,
