thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
169,0,169,[np.float64(0.21055555555555555)],[np.float64(-0.17888888888888888)],[1],[0],[0],[1.2836372999008745],['target'],169,0,169,0,248.9033792000264,,5,248.8944555001799,248.9033792000264,248.9033792000264,0.015278799924999475,250.1782086000312,[np.float64(0.21055555555555555)],[np.float64(-0.17888888888888888)],[1],[0],[0],[1.2836372999008745],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
170,0,170,[np.float64(0.42)],[np.float64(-0.2972222222222222)],[1],[0],[0],[1.4892754000611603],['target'],170,0,170,0,250.22224090015516,,10,250.2058549001813,250.22224090015516,250.22224090015516,0.027451799949631095,251.69523439998738,[np.float64(0.42)],[np.float64(-0.2972222222222222)],[1],[0],[0],[1.4892754000611603],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
171,0,171,[np.float64(0.057777777777777775)],[np.float64(0.03944444444444444)],[1],[0],[0],[1.2886800998821855],['target'],171,0,171,0,251.7336654001847,,10,251.72253510006703,251.7336654001847,251.7336654001847,0.027058499865233898,253.0113002001308,[np.float64(0.057777777777777775)],[np.float64(0.03944444444444444)],[1],[0],[0],[1.2886800998821855],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
172,0,172,[np.float64(-0.24888888888888888)],[np.float64(-0.11166666666666666)],[1],[0],[0],[1.5706082000397146],['target'],172,0,172,0,253.03117269999348,,5,253.02505589998327,253.03117269999348,253.03117269999348,0.01355349994264543,254.5957669999916,[np.float64(-0.24888888888888888)],[np.float64(-0.11166666666666666)],[1],[0],[0],[1.5706082000397146],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
173,0,173,[np.float64(-0.14944444444444444)],[np.float64(0.1338888888888889)],[1],[0],[0],[1.4841383998282254],['target'],173,0,173,0,254.61833720002323,,5,254.6107080001384,254.61833720002323,254.61833720002323,0.014774200040847063,256.09498609998263,[np.float64(-0.14944444444444444)],[np.float64(0.1338888888888889)],[1],[0],[0],[1.4841383998282254],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
174,0,174,[np.float64(-0.2811111111111111)],[np.float64(-0.02277777777777778)],[1],[0],[0],[1.5009055000264198],['target'],174,0,174,0,256.1177896000445,,5,256.1108946001623,256.1177896000445,256.1177896000445,0.01569899986498058,257.61190810007975,[np.float64(-0.2811111111111111)],[np.float64(-0.02277777777777778)],[1],[0],[0],[1.5009055000264198],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
175,0,175,[np.float64(0.4222222222222222)],[np.float64(-0.13555555555555557)],[1],[0],[0],[1.4668781000655144],['target'],175,0,175,0,257.634508300107,,5,257.62794090015814,257.634508300107,257.634508300107,0.015840200008824468,259.09493430005386,[np.float64(0.4222222222222222)],[np.float64(-0.13555555555555557)],[1],[0],[0],[1.4668781000655144],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
176,0,176,[np.float64(0.43666666666666665)],[np.float64(-0.3516666666666667)],[1],[0],[0],[1.3664251000154763],['target'],176,0,176,0,259.1180263001006,,5,259.1113013001159,259.1180263001006,259.1180263001006,0.01617650012485683,260.47782480018213,[np.float64(0.43666666666666665)],[np.float64(-0.3516666666666667)],[1],[0],[0],[1.3664251000154763],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
177,0,177,[np.float64(0.20666666666666667)],[np.float64(-0.20055555555555554)],[1],[0],[0],[1.5855042999610305],['target'],177,0,177,0,260.49863849999383,,5,260.49353560013697,260.49863849999383,260.49863849999383,0.015524199930951,262.07916470011696,[np.float64(0.20666666666666667)],[np.float64(-0.20055555555555554)],[1],[0],[0],[1.5855042999610305],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
178,0,178,[np.float64(0.3511111111111111)],[np.float64(0.23055555555555557)],[1],[0],[0],[1.5217150000389665],['target'],178,0,178,0,262.1136495000683,,10,262.1063259001821,262.1136495000683,262.1136495000683,0.026936399983242154,263.62818610016257,[np.float64(0.3511111111111111)],[np.float64(0.23055555555555557)],[1],[0],[0],[1.5217150000389665],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
179,0,179,[np.float64(0.2538888888888889)],[np.float64(0.47888888888888886)],[1],[0],[0],[1.8016951000317931],['target'],179,0,179,0,263.65037679998204,,5,263.6436094001401,263.65037679998204,263.65037679998204,0.015138800023123622,265.44539260002784,[np.float64(0.2538888888888889)],[np.float64(0.47888888888888886)],[1],[0],[0],[1.8016951000317931],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
180,0,180,[np.float64(0.3838888888888889)],[np.float64(0.3566666666666667)],[1],[0],[0],[1.917026499984786],['target'],180,0,180,0,265.4677509001922,,5,265.461070000194,265.4677509001922,265.4677509001922,0.015502900118008256,267.3782189001795,[np.float64(0.3838888888888889)],[np.float64(0.3566666666666667)],[1],[0],[0],[1.917026499984786],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
181,0,181,[np.float64(-0.32722222222222225)],[np.float64(-0.23722222222222222)],[1],[0],[0],[1.5339120000135154],['target'],181,0,181,0,267.40112350019626,,5,267.39423820003867,267.40112350019626,267.40112350019626,0.015815300168469548,268.92830580007285,[np.float64(-0.32722222222222225)],[np.float64(-0.23722222222222222)],[1],[0],[0],[1.5339120000135154],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
182,0,182,[np.float64(0.195)],[np.float64(-0.335)],[1],[0],[0],[1.7739703999832273],['target'],182,0,182,0,268.9663408000488,,10,268.95471450011246,268.9663408000488,268.9663408000488,0.02614740002900362,270.72881560004316,[np.float64(0.195)],[np.float64(-0.335)],[1],[0],[0],[1.7739703999832273],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
183,0,183,[np.float64(-0.45055555555555554)],[np.float64(0.3688888888888889)],[1],[0],[0],[1.6072505998890847],[None],183,0,183,0,270.7613905000035,,10,270.75414390000515,270.7613905000035,270.7613905000035,0.025076100137084723,272.3615405000746,[np.float64(-0.45055555555555554)],[np.float64(0.3688888888888889)],[1],[0],[0],[1.6072505998890847],[None],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
184,0,184,[np.float64(0.19777777777777777)],[np.float64(-0.48)],[1],[0],[0],[2.2508290000259876],['target'],184,0,184,0,272.38174430001527,,5,272.37642490002327,272.38174430001527,272.38174430001527,0.014619600027799606,274.6273803000804,[np.float64(0.19777777777777777)],[np.float64(-0.48)],[1],[0],[0],[2.2508290000259876],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
185,0,185,[np.float64(-0.10555555555555556)],[np.float64(0.1761111111111111)],[1],[0],[0],[1.5089288000017405],['target'],185,0,185,0,274.6669693000149,,10,274.652859200025,274.6669693000149,274.6669693000149,0.02526450017467141,276.16190980002284,[np.float64(-0.10555555555555556)],[np.float64(0.1761111111111111)],[1],[0],[0],[1.5089288000017405],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
186,0,186,[np.float64(-0.2638888888888889)],[np.float64(0.4822222222222222)],[1],[0],[0],[1.0887752999551594],['target'],186,0,186,0,276.2029189001769,,10,276.1895944001153,276.2029189001769,276.2029189001769,0.027431600028648973,277.27848229999654,[np.float64(-0.2638888888888889)],[np.float64(0.4822222222222222)],[1],[0],[0],[1.0887752999551594],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
187,0,187,[np.float64(0.23944444444444443)],[np.float64(0.3516666666666667)],[1],[0],[0],[1.4507635000627488],['target'],187,0,187,0,277.3034580000676,,5,277.2941515999846,277.3034580000676,277.3034580000676,0.015462699811905622,278.7450170000084,[np.float64(0.23944444444444443)],[np.float64(0.3516666666666667)],[1],[0],[0],[1.4507635000627488],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
188,0,188,[np.float64(-0.46166666666666667)],[np.float64(-0.1988888888888889)],[1],[0],[0],[1.4331501999404281],['target'],188,0,188,0,278.77093730005436,,5,278.761041900143,278.77093730005436,278.77093730005436,0.015728000085800886,280.1942906000186,[np.float64(-0.46166666666666667)],[np.float64(-0.1988888888888889)],[1],[0],[0],[1.4331501999404281],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
189,0,189,[np.float64(-0.3811111111111111)],[np.float64(0.4066666666666667)],[1],[0],[0],[1.2191341000143439],['target'],189,0,189,0,280.2177573000081,,5,280.2090673001949,280.2177573000081,280.2177573000081,0.014594200067222118,281.4283416001126,[np.float64(-0.3811111111111111)],[np.float64(0.4066666666666667)],[1],[0],[0],[1.2191341000143439],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
190,0,190,[np.float64(-0.16)],[np.float64(0.10388888888888889)],[1],[0],[0],[1.1678026001900434],['target'],190,0,190,0,281.45119790011086,,5,281.444111000048,281.45119790011086,281.45119790011086,0.01558370003476739,282.6120335999876,[np.float64(-0.16)],[np.float64(0.10388888888888889)],[1],[0],[0],[1.1678026001900434],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
191,0,191,[np.float64(-0.39444444444444443)],[np.float64(0.32055555555555554)],[1],[0],[0],[1.1985164999496192],['target'],191,0,191,0,282.6363170000259,,5,282.62901969999075,282.6363170000259,282.6363170000259,0.016792799811810255,283.82762380014174,[np.float64(-0.39444444444444443)],[np.float64(0.32055555555555554)],[1],[0],[0],[1.1985164999496192],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
192,0,192,[np.float64(-0.19)],[np.float64(-0.3988888888888889)],[1],[0],[0],[1.4693050999194384],['target'],192,0,192,0,283.8518311001826,,5,283.84226020006463,283.8518311001826,283.8518311001826,0.014486500062048435,285.31167590012774,[np.float64(-0.19)],[np.float64(-0.3988888888888889)],[1],[0],[0],[1.4693050999194384],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
193,0,193,[np.float64(0.44166666666666665)],[np.float64(-0.47)],[1],[0],[0],[1.449522300157696],['target'],193,0,193,0,285.34007030003704,,5,285.32812459999695,285.34007030003704,285.34007030003704,0.01625439990311861,286.7777407001704,[np.float64(0.44166666666666665)],[np.float64(-0.47)],[1],[0],[0],[1.449522300157696],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
194,0,194,[np.float64(-0.4527777777777778)],[np.float64(0.145)],[1],[0],[0],[1.318518599960953],['target'],194,0,194,0,286.8010263000615,,5,286.7922677001916,286.8010263000615,286.8010263000615,0.014365100068971515,288.11086800019257,[np.float64(-0.4527777777777778)],[np.float64(0.145)],[1],[0],[0],[1.318518599960953],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
195,0,195,[np.float64(0.33111111111111113)],[np.float64(0.48277777777777775)],[1],[0],[0],[3.1857612000312656],['target'],195,0,195,0,288.1327957001049,,5,288.125326000154,288.1327957001049,288.1327957001049,0.014313400024548173,291.3111906000413,[np.float64(0.33111111111111113)],[np.float64(0.48277777777777775)],[1],[0],[0],[3.1857612000312656],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
196,0,196,[np.float64(-0.29555555555555557)],[np.float64(0.35777777777777775)],[1],[0],[0],[1.2519185000564903],['target'],196,0,196,0,291.334952800069,,5,291.32661160011776,291.334952800069,291.334952800069,0.015250599943101406,292.5786512000486,[np.float64(-0.29555555555555557)],[np.float64(0.35777777777777775)],[1],[0],[0],[1.2519185000564903],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
197,0,197,[np.float64(0.3877777777777778)],[np.float64(0.20777777777777778)],[1],[0],[0],[1.8186401999555528],['target'],197,0,197,0,292.6013594001997,,5,292.59477990004234,292.6013594001997,292.6013594001997,0.015918399905785918,294.4135726999957,[np.float64(0.3877777777777778)],[np.float64(0.20777777777777778)],[1],[0],[0],[1.8186401999555528],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
198,0,198,[np.float64(0.15388888888888888)],[np.float64(0.2338888888888889)],[1],[0],[0],[0.8982576001435518],['target'],198,0,198,0,294.436644700123,,5,294.4298832002096,294.436644700123,294.436644700123,0.01604890008457005,295.3282443000935,[np.float64(0.15388888888888888)],[np.float64(0.2338888888888889)],[1],[0],[0],[0.8982576001435518],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
199,0,199,[np.float64(0.46444444444444444)],[np.float64(-0.35055555555555556)],[1],[0],[0],[1.4731824998743832],['target'],199,0,199,0,295.3656170000322,,10,295.35443480010144,295.3656170000322,295.3656170000322,0.026000000070780516,296.82772210007533,[np.float64(0.46444444444444444)],[np.float64(-0.35055555555555556)],[1],[0],[0],[1.4731824998743832],['target'],participant 5,001,2025-09-30_14h00.14.836,Visual Search,,2025.1.1,60.11190436149224,2025-09-30 14h01.04.067501 +0530,
